timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,output_double_register_0
715.505,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333943686584933e-16,1.3530380725860596,4.0911946296691895,0.30666765570640564,0.004488346632570028,0.0,1.5968569449657234e-15,16.203819921595386,40.25157951181893,3.3006479279263634,0.04830783815303049,0.0,-0.3387954870807093,-1.2734319132617493,-2.218738079071045,-1.2085078221610566,1.6245723962783813,-0.034452263508931935,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.10104462504386902,1.1934053897857666,4.095834255218506,0.31021517515182495,-0.1940854787826538,-0.034863315522670746,0.39761099245105663,-0.3128642646790314,0.3855288492978414,-1.8263463294416291,2.4888328426044435,0.034737625882015316,0.0,0.0,0.0,0.0,0.0,0.0,0.2625487907731518,1.507832545740944,-0.21281250511220456,-0.031750577792740695,0.004963057324340743,-0.002753519584153297,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.40222588181495667,0.09576806426048279,-9.59596061706543,0.0
715.507,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2598608914286034e-17,1.3529576063156128,4.091224193572998,0.30666959285736084,0.00448424369096756,0.0,3.903969435862058e-16,16.202855795800694,40.2518713060471,3.3006686965562317,0.04826368045730815,0.0,-0.3387706915484827,-1.2734199923327942,-2.2186813354492188,-1.208504096870758,1.6245768070220947,-0.03442413011659795,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0072759464383125305,1.2403967380523682,4.054398059844971,0.2992531657218933,-0.18117043375968933,0.0029791155830025673,0.3976377426148436,-0.31286021395873803,0.38557240159532263,-1.8263193689946218,2.488799366976308,0.03465098072159065,0.0,0.0,0.0,0.0,0.0,0.0,-0.17895883272381932,0.7953527733574329,-0.09777585420478585,-0.0136521744156899,-0.010852673467348814,-0.0003616752125233132,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.40222588181495667,0.15322890877723694,-9.615114212036133,0.0
715.509,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4026119158746446e-16,1.3529621362686157,4.091324806213379,0.30667534470558167,0.004484607372432947,0.0,1.6797510496941219e-15,16.202910134939977,40.2528611495805,3.3007308027503397,0.048267594206422265,0.0,-0.33882409731020147,-1.2734604936889191,-2.2187421321868896,-1.2085160177997132,1.6245936155319214,-0.03441983858217412,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09438019245862961,1.397587776184082,4.116275787353516,0.32771915197372437,-0.19957570731639862,-0.02354588359594345,0.39760598602227676,-0.3128728612429578,0.3855117219654636,-1.82627189774356,2.4888933355317953,0.034808351874615055,0.0,0.0,0.0,0.0,0.0,0.0,0.5483151162198387,0.7195474002293785,-0.24419555892965564,-0.021108616382258916,0.011620737823535492,-0.0029572029013085373,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.40222588181495667,0.15322890877723694,-9.615114212036133,0.0
715.511,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161392318693556e-17,1.353105068206787,4.0911760330200195,0.3066663146018982,0.004486013203859329,0.0,3.7860448472008243e-16,16.204622653577378,40.25139527812023,3.3006336465391435,0.04828272927781609,0.0,-0.33875877061952764,-1.273443804388382,-2.2187700271606445,-1.208491788511612,1.6245849132537842,-0.034444634114400685,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.04422604292631149,1.3767807483673096,4.087925910949707,0.3228491544723511,-0.20623904466629028,-0.034162089228630066,0.39761684957196014,-0.31284524308199957,0.38550421975296667,-1.826384697328238,2.4888112920650167,0.034785847207153414,0.0,0.0,0.0,0.0,0.0,0.0,0.3779812085816112,0.9298693488381249,-0.2718253186046624,-0.024340802390435175,0.006790130560405052,-0.0013156881319558288,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.40222588181495667,0.09576806426048279,-9.59596061706543,0.0
715.5129999999999,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.479843918059234e-17,1.352984070777893,4.091161727905273,0.30666735768318176,0.004485287703573704,0.0,-6.562594161095039e-16,16.2031726871518,40.25125502836031,3.300644828406893,0.048274919230345596,0.0,-0.33880359331239873,-1.273439721470215,-2.2187535762786865,-1.208479867582657,1.624556303024292,-0.03441173235048467,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.039088934659957886,1.3342558145523071,4.123047351837158,0.3088974952697754,-0.1643560230731964,-0.021870514377951622,0.3976082507730586,-0.31287059799592243,0.3855181494792698,-1.8262923911033386,2.4888863964006354,0.03471915456820507,0.0,0.0,0.0,0.0,0.0,0.0,0.03253597443988577,0.1641298706937434,-0.025097183877886953,0.001216860957397916,0.0014227176864007613,-0.006227824082778248,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.38307225704193115,0.1149216815829277,-9.691728591918945,0.0
715.515,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.35599307789251e-17,1.352982759475708,4.091192722320557,0.3066699504852295,0.0044829025864601135,0.0,-1.1204624134273131e-15,16.203157628843393,40.251560381859285,3.3006726950418233,0.04824924815587508,0.0,-0.3387997786151331,-1.2734686893275757,-2.218749523162842,-1.2085562509349366,1.6245561838150024,-0.03448039690126592,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1400361955165863,1.3909552097320557,4.158012390136719,0.33567720651626587,-0.18155454099178314,-0.040644772350788116,0.39760324394610347,-0.3128668792771503,0.38549762836097656,-1.8264118659015978,2.488866977961354,0.03484611616115105,0.0,0.0,0.0,0.0,0.0,0.0,0.39636787199982965,0.8022949579778589,0.004257517546460032,-0.0203051354587383,0.006082456166491757,-0.0049868190821119995,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.38307225704193115,0.019153613597154617,-9.691728591918945,0.0
715.5169999999999,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1887188913361926e-16,1.3531372547149658,4.091149806976318,0.3066618740558624,0.004482898395508528,0.0,1.4235952364294875e-15,16.205007293988277,40.25113675164492,3.300585756275606,0.04824919828603624,0.0,-0.33880788484682256,-1.2734359961799164,-2.2187299728393555,-1.208483950500824,1.6245486736297607,-0.03444368044008428,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0842176228761673,1.337278127670288,4.120726108551025,0.30458977818489075,-0.20379197597503662,-0.01589588262140751,0.39761348811032804,-0.31287611181348907,0.38553488697574767,-1.8263235736608232,2.4888550715102395,0.03468131003920723,0.0,0.0,0.0,0.0,0.0,0.0,0.5700246762141513,1.3167711493693277,-0.20445665943272998,-0.031021620804055745,0.015355595558001018,0.004450854131811503,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.38307225704193115,0.05746084079146385,-9.576807022094727,0.0
715.519,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6981131075848592e-17,1.352990984916687,4.0912322998046875,0.30667179822921753,0.004482266027480364,0.0,3.231227360372881e-16,16.20325451994398,40.25194961914969,3.300692645244061,0.04824239426550293,0.0,-0.3388326803790491,-1.2733957332423707,-2.218721628189087,-1.2085763675025483,1.6246098279953003,-0.03446799913515264,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11792726069688797,1.3191728591918945,4.162600517272949,0.3059925138950348,-0.18116290867328644,0.000902996864169836,0.39758870946881925,-0.31286790105161977,0.3855490410222848,-1.826305957946347,2.4888337610929305,0.034788049540530594,0.0,0.0,0.0,0.0,0.0,0.0,0.4428647495329279,0.5641341198794998,-0.2452501713676101,-0.011971371242749034,0.006798272185365345,-0.003084970166737178,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.40222588181495667,0.07661445438861847,-9.615114212036133,0.0
715.521,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.693966866358293e-17,1.3527787923812866,4.091294765472412,0.30666831135749817,0.004487362690269947,0.0,9.21420097847764e-16,16.200713992683767,40.25256874821193,3.3006550189019648,0.04829725175702671,0.0,-0.33874255815614873,-1.273447946911194,-2.2186977863311768,-1.2084758144668122,1.624605417251587,-0.034432236348287404,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0944172814488411,1.2704436779022217,4.068957805633545,0.3120828866958618,-0.17535153031349182,-0.0005013644695281982,0.3976526938943863,-0.31284559635068365,0.38555194226113476,-1.826355188785104,2.488754703030922,0.034697079695746355,0.0,0.0,0.0,0.0,0.0,0.0,0.6380711318835003,1.5314002330796925,-0.4341186346124854,-0.029022666184409747,0.00864145748869087,-0.003412462260503824,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.38307225704193115,0.1149216815829277,-9.653421401977539,0.0
715.5229999999999,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.683992391659884e-17,1.3530941009521484,4.091262340545654,0.306674063205719,0.004486991558223963,0.0,9.202255654979956e-16,16.204490101070242,40.25224735251704,3.3007169548099218,0.04829325607023236,0.0,-0.3387954870807093,-1.2734153431705018,-2.218733787536621,-1.2085361045650025,1.6245723962783813,-0.03444797197450811,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.12335371226072311,1.3447661399841309,4.10499382019043,0.30074870586395264,-0.1833253651857376,-0.007355801295489073,0.3976044354700611,-0.3128619357482026,0.3855361594657418,-1.8263432930728185,2.488840172625447,0.034747327334233004,0.0,0.0,0.0,0.0,0.0,0.0,0.15061993747368319,1.3994575948568706,0.053702819735659386,-0.039222813537203895,-0.002451561199779297,-0.0004788788602040091,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.38307225704193115,0.05746084079146385,-9.615114212036133,0.0
715.525,-0.338783089314596,-1.2734240752509614,-2.2187340259552,-1.208503709440567,1.6245808601379395,-0.03444511095155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.670975397457223e-17,1.3528721332550049,4.091252326965332,0.3066689670085907,0.00448424369096756,0.0,-7.989078794825275e-16,16.201830960864548,40.25214682129242,3.300662328733603,0.04826368465057414,0.0,-0.3388121763812464,-1.2734236878207703,-2.2187578678131104,-1.208491788511612,1.6245810985565186,-0.03448468843568975,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06312960386276245,1.296666145324707,4.123018264770508,0.3001859188079834,-0.19190800189971924,-0.012478135526180267,0.39760039212226367,-0.3128673097525585,0.3855218141693861,-1.826360007404184,2.4888101081808665,0.03473729868896235,0.0,0.0,0.0,0.0,0.0,0.0,-0.14288634515649343,0.8661234510062507,-0.32526950421610723,-0.01808147579151524,-0.008360586230600516,0.0019150186953222936,0.3976160483211827,-0.3128580873970161,0.385535861896934,-1.826344207757373,2.4888149777315354,0.03472523787382674,0.0,0.0,0.0,0.0,0.0,0.0,-0.3447650372982025,0.07661445438861847,-9.615114212036133,0.0
